question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
2,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.5,1.0,1.0,0.2,88.31980000832118,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.5,1.0,0.9197207891481876,0.8,42.973299976438284,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,50.86149999988265,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.0,46.262299991212785,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.6,65.79059999785386,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.2,50.09430000791326,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.6,59.992199996486306,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,42.467899998882785,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.0,67.27259999024682,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,53.90670002088882,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,47.04839998157695,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,0.0,0.0,0.0,0.0,0.2857142857142857,54.32339999242686,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.5,0.5,0.6934264036172708,0.4,44.80680002598092,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,0.0,0.0,0.0,0.0,0.6,49.44839997915551,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,1.0,0.9197207891481876,1.0,59.97719999868423,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8333333333333334,48.13999999896623,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,1.0,1.0,1.0,59.58319999626838,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,47.76510002557188,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,1.0,0.4,1.0,0.8772153153380493,0.5,39.03319998062216,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,0.875,0.5283333333333333,0.7916666666666667,0.7936787697775953,0.505,55.250469998281915,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,64.40800000564195,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.5,1.0,1.0,0.2,39.36450000037439,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.5,1.0,0.8772153153380493,0.8,37.51700001885183,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,37.88590000476688,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.0,33.82850001798943,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,1.0,1.0,1.0,0.6,36.891199997626245,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,1.0,1.0,1.0,0.2,45.90939998161048,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.6,41.92099999636412,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,39.420300017809495,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,1.0,1.0,1.0,0.0,75.17809999990277,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,75.14709999668412,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,31.567900005029514,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,0.0,0.0,0.0,0.0,0.2857142857142857,41.669199999887496,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.5,0.3333333333333333,0.5706417189553201,0.4,35.300099989399314,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,0.0,0.0,0.0,0.0,0.6,46.609000011812896,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,0.5,0.6934264036172708,1.0,59.132900001714006,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,0.5,0.6509209298071326,0.8333333333333334,38.35109999636188,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,1.0,1.0,1.0,55.20770000293851,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,0.5,0.6934264036172708,0.8,57.60339999687858,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,1.0,0.4,0.5,0.6509209298071326,0.5,38.87699998449534,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,0.875,0.5283333333333333,0.7333333333333333,0.7579891095579663,0.505,46.58946500130696,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,51.04309998569079,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.5,1.0,1.0,0.2,49.394500005291775,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.5,1.0,0.9197207891481876,0.8,42.60939999949187,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,44.98989999410696,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.0,39.64779997477308,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,1.0,1.0,1.0,0.6,55.57820000103675,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,1.0,1.0,1.0,0.2,42.64459997648373,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.6,52.559199975803494,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,33.50069999578409,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,1.0,1.0,1.0,0.0,37.39260000293143,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,37.63760000583716,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,41.927300015231594,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,0.0,0.0,0.0,0.0,0.2857142857142857,40.71170001407154,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.5,0.5,0.6934264036172708,0.4,42.204299999866635,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,0.0,0.0,0.0,0.0,0.6,63.975099998060614,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,1.0,0.9197207891481876,1.0,52.75560001609847,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8333333333333334,43.39519998757169,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,1.0,1.0,1.0,57.93530002119951,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,63.728999986778945,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,1.0,0.4,1.0,0.8772153153380493,0.5,53.56280002160929,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,0.875,0.5283333333333333,0.7916666666666667,0.7936787697775953,0.505,47.35969499888597,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,77.02999998582527,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.5,1.0,1.0,0.2,58.05570000666194,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.5,1.0,0.8772153153380493,0.8,49.5154999953229,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,51.03729999973439,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.0,43.76830000546761,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,1.0,1.0,1.0,0.6,79.54440001049079,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,1.0,1.0,1.0,0.2,48.41439999290742,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.6,62.933299981523305,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,56.10830002115108,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,1.0,1.0,1.0,0.0,61.80319999111816,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,0.25,0.5012658353418871,0.8,47.903900005621836,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,41.85259999940172,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,0.0,0.0,0.0,0.0,0.2857142857142857,46.81850000633858,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.5,0.3333333333333333,0.5706417189553201,0.4,43.16219998872839,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,0.0,0.0,0.0,0.0,0.6,90.7530999975279,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,0.5,0.6934264036172708,1.0,53.9017999835778,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,0.5,0.6509209298071326,0.8333333333333334,51.7892999923788,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,1.0,0.9197207891481876,1.0,65.10499998694286,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,0.5,0.6934264036172708,0.8,68.6703999817837,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,1.0,0.4,0.5,0.6509209298071326,0.5,48.448500019731,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,0.875,0.5283333333333333,0.7291666666666667,0.7545203153772947,0.505,57.33078499761177,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,110.32569999224506,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.5,1.0,1.0,0.2,44.36810000333935,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.5,1.0,0.9197207891481876,0.8,29.831699997885153,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,42.08049998851493,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.0,41.65830000420101,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.6,40.00170002109371,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.2,38.714799971785396,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.6,46.9773999939207,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,43.43209997750819,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,1.0,1.0,1.0,0.0,39.54140000860207,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,38.27589997672476,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,33.09129999252036,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,0.0,0.0,0.0,0.0,0.2857142857142857,39.44449999835342,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.5,0.5,0.6934264036172708,0.4,30.296999990241602,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,0.0,0.0,0.0,0.0,0.6,44.99590001069009,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,1.0,0.9197207891481876,1.0,41.330000007292256,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8333333333333334,29.84990002005361,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,1.0,1.0,1.0,45.7944999798201,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,0.5,0.6934264036172708,0.8,47.4365999980364,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,1.0,0.4,1.0,0.8772153153380493,0.5,29.06180001446046,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,0.875,0.5283333333333333,0.7916666666666667,0.7936787697775953,0.505,42.82545499736443,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,46.19510000338778,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,0.5,1.0,1.0,0.2,38.70790000655688,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,0.5,1.0,0.8772153153380493,0.8,33.10820000478998,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,37.4582999793347,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,0.6666666666666666,1.0,1.0,0.0,33.694000012474135,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,1.0,1.0,1.0,0.6,44.2654000071343,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,1.0,1.0,1.0,1.0,0.2,33.908899989910424,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
